Time, Sex_ratio, Time-in, Tm, Tf, Gift, RejPr, Offs, N
373,0.511000,0.385000,0.166951,1.000000,0.068493,0.324218,773,1000
374,0.469000,0.360000,0.167190,1.000000,0.059701,0.303701,735,1000
375,0.475000,0.345000,0.167930,1.000000,0.067368,0.310596,808,1000
376,0.500000,0.362000,0.170793,1.000000,0.072000,0.320133,868,1000
377,0.484000,0.339000,0.171357,1.000000,0.080579,0.326586,931,1000
378,0.484000,0.338000,0.171911,1.000000,0.078512,0.335967,865,1000
379,0.496000,0.360000,0.179032,1.000000,0.068548,0.341061,745,1000
380,0.488000,0.351000,0.181295,1.000000,0.094262,0.336993,865,1000
381,0.514000,0.384000,0.180466,1.000000,0.071984,0.356426,712,1000
382,0.482000,0.343000,0.169203,1.000000,0.082988,0.331371,805,1000
383,0.467000,0.342000,0.170113,1.000000,0.079229,0.317147,794,1000
384,0.480000,0.353000,0.176077,1.000000,0.070833,0.332080,842,1000
385,0.489000,0.356000,0.177832,1.000000,0.073620,0.346656,742,1000
386,0.493000,0.371000,0.179456,1.000000,0.060852,0.364940,709,1000
387,0.524000,0.387000,0.184103,1.000000,0.066794,0.394496,749,1000
388,0.504000,0.364000,0.193074,1.000000,0.083333,0.369616,794,1000
389,0.493000,0.366000,0.199702,1.000000,0.068966,0.341937,730,1000
390,0.470000,0.328000,0.198157,1.000000,0.070213,0.313349,757,1000
391,0.480000,0.339000,0.197137,1.000000,0.087500,0.308887,760,1000
392,0.479000,0.318000,0.195492,1.000000,0.127349,0.305282,960,1000
393,0.478000,0.338000,0.188533,1.000000,0.079498,0.313077,786,1000
394,0.475000,0.338000,0.190077,1.000000,0.084211,0.315203,810,1000
395,0.496000,0.369000,0.186652,1.000000,0.072581,0.328681,807,1000
396,0.519000,0.388000,0.184089,1.000000,0.078998,0.353144,781,1000
397,0.493000,0.366000,0.182431,1.000000,0.062880,0.338370,833,1000
398,0.505000,0.376000,0.192096,1.000000,0.051485,0.352105,755,1000
399,0.503000,0.377000,0.193500,1.000000,0.061630,0.347154,762,1000
400,0.508000,0.366000,0.189487,1.000000,0.070866,0.352526,823,1000
401,0.508000,0.365000,0.185611,1.000000,0.068898,0.345499,816,1000
402,0.495000,0.366000,0.188352,1.000000,0.070707,0.329340,753,1000
403,0.505000,0.380000,0.185086,1.000000,0.051485,0.339520,712,1000
404,0.522000,0.397000,0.182145,1.000000,0.061303,0.364962,703,1000
405,0.525000,0.390000,0.180762,1.000000,0.066667,0.364044,800,1000
406,0.516000,0.390000,0.176185,1.000000,0.069767,0.358135,737,1000
407,0.502000,0.357000,0.177736,1.000000,0.067729,0.355815,803,1000
408,0.462000,0.312000,0.187857,1.000000,0.067100,0.332151,870,1000
409,0.508000,0.380000,0.185924,1.000000,0.061024,0.372452,653,1000
410,0.496000,0.345000,0.193387,1.000000,0.076613,0.350314,842,1000
411,0.497000,0.361000,0.197872,1.000000,0.070423,0.356566,810,1000
412,0.506000,0.378000,0.202479,1.000000,0.063241,0.365234,694,1000
413,0.495000,0.352000,0.198756,1.000000,0.066667,0.340657,884,1000
414,0.476000,0.360000,0.198028,1.000000,0.060924,0.322528,727,1000
415,0.510000,0.373000,0.192297,1.000000,0.072549,0.351226,816,1000
416,0.474000,0.341000,0.202709,1.000000,0.082278,0.339370,795,1000
417,0.457000,0.327000,0.199097,1.000000,0.083151,0.323065,816,1000
418,0.506000,0.384000,0.201965,1.000000,0.069170,0.354913,702,1000
419,0.527000,0.388000,0.205080,1.000000,0.079696,0.364138,771,1000
420,0.526000,0.401000,0.200908,1.000000,0.068441,0.360788,729,1000
421,0.503000,0.379000,0.197255,1.000000,0.075547,0.349501,726,1000
422,0.521000,0.378000,0.200653,1.000000,0.078695,0.354432,856,1000
423,0.538000,0.416000,0.191805,1.000000,0.061338,0.378194,669,1000
424,0.508000,0.370000,0.194509,1.000000,0.059055,0.372650,790,1000
425,0.501000,0.372000,0.206933,1.000000,0.071856,0.366216,799,1000
426,0.478000,0.334000,0.211388,1.000000,0.079498,0.350413,868,1000
427,0.487000,0.348000,0.212842,1.000000,0.080082,0.366267,771,1000
428,0.513000,0.388000,0.211268,1.000000,0.077973,0.374783,692,1000
429,0.546000,0.410000,0.204093,1.000000,0.075092,0.404317,768,1000
430,0.540000,0.384000,0.206460,1.000000,0.066667,0.405798,956,1000
431,0.486000,0.354000,0.210592,1.000000,0.061728,0.369403,751,1000
432,0.496000,0.338000,0.207603,1.000000,0.072581,0.360603,933,1000
433,0.483000,0.346000,0.203482,1.000000,0.066253,0.337725,787,1000
434,0.511000,0.376000,0.199411,1.000000,0.076321,0.363339,827,1000
435,0.508000,0.369000,0.193373,1.000000,0.055118,0.355536,804,1000
436,0.482000,0.360000,0.207140,1.000000,0.064315,0.349103,686,1000
437,0.516000,0.394000,0.202544,1.000000,0.048450,0.355010,681,1000
438,0.528000,0.414000,0.207938,1.000000,0.049242,0.345268,685,1000
439,0.513000,0.392000,0.206435,1.000000,0.054581,0.324936,645,1000
440,0.502000,0.375000,0.209682,1.000000,0.065737,0.317197,792,1000
441,0.516000,0.408000,0.211026,1.000000,0.060078,0.327703,649,1000
442,0.507000,0.369000,0.212644,1.000000,0.067061,0.326145,728,1000
443,0.508000,0.372000,0.217290,1.000000,0.070866,0.329963,795,1000
444,0.503000,0.367000,0.216906,1.000000,0.061630,0.320968,827,1000
445,0.522000,0.385000,0.204062,1.000000,0.055556,0.331046,754,1000
446,0.514000,0.383000,0.216759,1.000000,0.062257,0.323076,713,1000
447,0.495000,0.366000,0.218636,1.000000,0.072727,0.314303,725,1000
448,0.510000,0.383000,0.218049,1.000000,0.070588,0.325689,735,1000
449,0.497000,0.369000,0.218639,1.000000,0.074447,0.311310,750,1000
450,0.499000,0.370000,0.208804,1.000000,0.064128,0.316547,719,1000
451,0.482000,0.352000,0.193538,1.000000,0.074689,0.301843,817,1000
452,0.480000,0.360000,0.199453,1.000000,0.068750,0.292094,749,1000
453,0.502000,0.389000,0.197527,1.000000,0.077689,0.308626,691,1000
454,0.519000,0.392000,0.196164,1.000000,0.059730,0.315766,728,1000
455,0.524000,0.381000,0.203407,1.000000,0.091603,0.325618,763,1000
456,0.489000,0.356000,0.209095,1.000000,0.075665,0.303892,785,1000
457,0.504000,0.362000,0.217427,1.000000,0.061508,0.321158,792,1000
458,0.490000,0.353000,0.227562,1.000000,0.069388,0.326202,745,1000
459,0.482000,0.355000,0.231296,1.000000,0.076763,0.317239,713,1000
460,0.502000,0.364000,0.243076,1.000000,0.067729,0.320901,811,1000
461,0.515000,0.403000,0.246373,1.000000,0.050485,0.319030,694,1000
462,0.530000,0.414000,0.243195,1.000000,0.047170,0.322332,669,1000
463,0.540000,0.416000,0.248070,1.000000,0.051852,0.325821,784,1000
464,0.526000,0.396000,0.253387,1.000000,0.053232,0.308964,792,1000
465,0.501000,0.381000,0.238325,1.000000,0.055888,0.302305,710,1000
466,0.505000,0.376000,0.229295,1.000000,0.081188,0.303866,677,1000
467,0.497000,0.354000,0.234208,1.000000,0.076459,0.308837,841,1000
468,0.511000,0.380000,0.228151,1.000000,0.076321,0.317605,747,1000
469,0.506000,0.385000,0.232995,1.000000,0.063241,0.321768,686,1000
470,0.516000,0.388000,0.226649,1.000000,0.069767,0.313757,808,1000
471,0.520000,0.398000,0.222118,1.000000,0.067308,0.322501,745,1000
472,0.510000,0.388000,0.223290,1.000000,0.064706,0.315445,725,1000
473,0.537000,0.417000,0.230551,1.000000,0.048417,0.336832,635,1000
474,0.511747,0.382022,0.223412,1.000000,0.059880,0.326425,779,979
475,0.491000,0.368000,0.219035,1.000000,0.044807,0.325153,717,1000
476,0.516000,0.373000,0.211040,1.000000,0.048450,0.346071,773,1000
477,0.491000,0.372000,0.203857,1.000000,0.054990,0.327610,733,1000
478,0.499000,0.363000,0.215845,1.000000,0.070140,0.324005,792,1000
479,0.470000,0.350000,0.219930,1.000000,0.046809,0.313045,775,1000
480,0.469000,0.349000,0.214091,1.000000,0.046908,0.310853,730,1000
481,0.484000,0.352000,0.215262,1.000000,0.061983,0.315258,808,1000
482,0.474000,0.353000,0.212292,1.000000,0.052743,0.310948,824,1000
483,0.510000,0.373000,0.215774,1.000000,0.043137,0.334912,708,1000
484,0.516000,0.382000,0.209269,1.000000,0.062016,0.340038,710,1000
485,0.511000,0.386000,0.205316,1.000000,0.058708,0.326465,712,1000
486,0.488000,0.354000,0.208233,1.000000,0.065574,0.307788,815,1000
487,0.494000,0.348000,0.216181,1.000000,0.056680,0.318641,797,1000
488,0.486000,0.341000,0.232505,1.000000,0.078189,0.298932,832,1000
489,0.485000,0.348000,0.235683,1.000000,0.078351,0.310748,770,1000
490,0.507000,0.394000,0.241405,1.000000,0.063116,0.319435,684,1000
491,0.503000,0.383000,0.237940,1.000000,0.061630,0.318397,792,1000
492,0.479000,0.366000,0.249875,1.000000,0.060543,0.305010,754,1000
493,0.472000,0.362000,0.252910,1.000000,0.063559,0.297210,774,1000
494,0.501000,0.372000,0.245644,1.000000,0.057884,0.305586,757,1000
495,0.516000,0.384000,0.245571,1.000000,0.058140,0.306885,809,1000
496,0.500000,0.366000,0.261469,1.000000,0.058000,0.285134,748,1000
497,0.485000,0.365000,0.262268,1.000000,0.059794,0.260762,708,1000
498,0.482000,0.349000,0.251925,1.000000,0.066390,0.271710,799,1000
499,0.476000,0.337000,0.257497,1.000000,0.073529,0.268882,773,1000
500,0.470000,0.332000,0.261266,1.000000,0.061702,0.275983,855,1000
501,0.500000,0.375000,0.258202,1.000000,0.068000,0.285932,832,1000
502,0.503000,0.385000,0.261963,1.000000,0.059642,0.290284,724,1000
503,0.476000,0.355000,0.263293,1.000000,0.065126,0.269570,813,1000
504,0.473000,0.347000,0.262944,1.000000,0.063425,0.268975,697,1000
505,0.500000,0.375000,0.268299,1.000000,0.070000,0.288902,699,1000
506,0.471000,0.360000,0.263291,1.000000,0.076433,0.289787,728,1000
507,0.498000,0.361000,0.265351,1.000000,0.070281,0.304891,827,1000
508,0.499000,0.363000,0.269615,1.000000,0.048096,0.303886,735,1000
509,0.473000,0.356000,0.269494,1.000000,0.059197,0.295032,684,1000
510,0.503000,0.376000,0.277477,1.000000,0.069583,0.297429,775,1000
511,0.506000,0.393000,0.282607,1.000000,0.075099,0.308154,686,1000
512,0.493000,0.370000,0.289231,1.000000,0.068966,0.290354,747,1000
513,0.492000,0.374000,0.288713,1.000000,0.069106,0.273314,755,1000
514,0.480000,0.353000,0.286695,1.000000,0.054167,0.270764,738,1000
515,0.470000,0.337000,0.284579,1.000000,0.063830,0.261278,833,1000
516,0.487000,0.360000,0.263345,1.000000,0.067762,0.279527,770,1000
517,0.496000,0.353000,0.257127,1.000000,0.060484,0.295157,888,1000
518,0.482000,0.345000,0.245643,1.000000,0.053942,0.291573,794,1000
519,0.502000,0.360000,0.254669,1.000000,0.085657,0.305046,754,1000
520,0.508000,0.362000,0.271030,1.000000,0.082677,0.302664,762,1000
521,0.512000,0.386000,0.281067,1.000000,0.070312,0.294606,725,1000
522,0.489000,0.370000,0.273677,1.000000,0.061350,0.285126,787,1000
523,0.506000,0.384000,0.269272,1.000000,0.051383,0.285467,775,1000
524,0.508000,0.376000,0.273699,1.000000,0.043307,0.274240,760,1000
525,0.487000,0.354000,0.263484,1.000000,0.069815,0.266962,772,1000
526,0.498000,0.358000,0.258480,1.000000,0.076305,0.263323,760,1000
527,0.483000,0.360000,0.254368,1.000000,0.060041,0.246678,697,1000
528,0.501000,0.386000,0.256961,1.000000,0.057884,0.255252,653,1000
529,0.537131,0.428281,0.252259,1.000000,0.053030,0.282881,610,983
530,0.506639,0.374872,0.254376,1.000000,0.060484,0.273222,692,979
531,0.512000,0.389000,0.257554,1.000000,0.066406,0.272359,683,1000
532,0.477000,0.355000,0.259954,1.000000,0.062893,0.258304,777,1000
533,0.506000,0.389000,0.268366,1.000000,0.065217,0.276771,663,1000
534,0.493000,0.377000,0.270195,1.000000,0.064909,0.275690,738,1000
535,0.497000,0.377000,0.274803,1.000000,0.056338,0.277784,734,1000
536,0.517000,0.378000,0.269820,1.000000,0.085106,0.294782,754,1000
537,0.515000,0.365000,0.274179,1.000000,0.085437,0.301189,842,1000
538,0.498000,0.376000,0.273124,1.000000,0.064257,0.287860,825,1000
539,0.502000,0.386000,0.280078,1.000000,0.059761,0.287757,719,1000
540,0.491000,0.364000,0.274697,1.000000,0.048880,0.289965,848,1000
541,0.501000,0.386000,0.271080,1.000000,0.055888,0.294105,713,1000
542,0.493000,0.384000,0.267859,1.000000,0.060852,0.301455,677,1000
543,0.507000,0.367000,0.278428,1.000000,0.065089,0.306201,868,1000
544,0.498000,0.375000,0.285749,1.000000,0.062249,0.298231,745,1000
545,0.496000,0.371000,0.293326,1.000000,0.046371,0.295515,659,1000
546,0.510000,0.388000,0.302541,1.000000,0.070588,0.300025,733,1000
547,0.500000,0.380000,0.296984,1.000000,0.050000,0.293953,700,1000
548,0.510000,0.379000,0.294406,1.000000,0.068627,0.291232,839,1000
549,0.499000,0.376000,0.301207,1.000000,0.078156,0.278657,734,1000
550,0.505000,0.373000,0.302709,1.000000,0.077228,0.282777,764,1000
551,0.515000,0.372000,0.299489,1.000000,0.073786,0.278594,785,1000
552,0.491000,0.366000,0.308812,1.000000,0.087576,0.267431,806,1000
553,0.485000,0.363000,0.299480,1.000000,0.057732,0.268153,747,1000
554,0.490000,0.360000,0.286177,1.000000,0.073469,0.274287,781,1000
555,0.497000,0.341000,0.280982,1.000000,0.070423,0.264788,898,1000
556,0.482000,0.339000,0.285605,1.000000,0.056017,0.263558,813,1000
557,0.518000,0.399000,0.292942,1.000000,0.069498,0.290225,725,1000
558,0.505000,0.371000,0.294031,1.000000,0.083168,0.284552,732,1000
559,0.498000,0.374000,0.282960,1.000000,0.076305,0.257776,692,1000
560,0.481000,0.350000,0.265244,1.000000,0.068607,0.250480,743,1000
561,0.471000,0.339000,0.262406,1.000000,0.057325,0.247627,744,1000
562,0.494000,0.368000,0.249769,1.000000,0.072874,0.263994,789,1000
563,0.529000,0.406000,0.259380,1.000000,0.058601,0.277135,735,1000
564,0.535000,0.418000,0.273379,1.000000,0.059813,0.294157,651,1000
565,0.509000,0.411000,0.250248,1.000000,0.060904,0.269697,591,1000
566,0.501042,0.379167,0.244910,1.000000,0.068607,0.265367,680,960
567,0.512000,0.392000,0.258325,1.000000,0.080078,0.254554,677,1000
568,0.525000,0.396000,0.257969,1.000000,0.066667,0.256557,642,1000
569,0.500000,0.369000,0.253157,1.000000,0.064000,0.242987,738,1000
570,0.502000,0.361000,0.263655,1.000000,0.061753,0.249479,801,1000
571,0.496000,0.366000,0.275495,1.000000,0.066532,0.248658,797,1000
572,0.496000,0.369000,0.269288,1.000000,0.076613,0.249230,811,1000
573,0.508000,0.389000,0.274105,1.000000,0.055118,0.266979,704,1000
574,0.508000,0.395000,0.275456,1.000000,0.037402,0.263002,644,1000
575,0.506000,0.379000,0.291378,1.000000,0.053360,0.263113,738,1000
576,0.512000,0.386000,0.307501,1.000000,0.062500,0.263528,757,1000
577,0.487000,0.344000,0.309396,1.000000,0.084189,0.251421,787,1000
578,0.497000,0.362000,0.323945,1.000000,0.076459,0.261625,724,1000
579,0.516000,0.383000,0.331234,1.000000,0.071705,0.270173,842,1000
580,0.530000,0.410000,0.333295,1.000000,0.064151,0.274962,698,1000
581,0.506000,0.376000,0.326533,1.000000,0.077075,0.253344,716,1000
582,0.493000,0.367000,0.329145,1.000000,0.056795,0.236048,747,1000
583,0.485000,0.344000,0.324096,1.000000,0.080412,0.241059,834,1000
584,0.507000,0.373000,0.319722,1.000000,0.051282,0.251692,743,1000
585,0.495000,0.371000,0.321911,1.000000,0.058586,0.249403,768,1000
586,0.528000,0.403000,0.323401,1.000000,0.060606,0.275021,752,1000
587,0.535000,0.412000,0.307952,1.000000,0.056075,0.284015,719,1000
588,0.506000,0.372000,0.293115,1.000000,0.075099,0.275988,756,1000
589,0.496000,0.367000,0.296716,1.000000,0.072581,0.274335,764,1000
590,0.489000,0.373000,0.303170,1.000000,0.051125,0.270656,689,1000
591,0.517000,0.373000,0.325361,1.000000,0.052224,0.274012,787,1000
592,0.520000,0.396000,0.313382,1.000000,0.050000,0.275934,685,1000
593,0.535000,0.407000,0.324899,1.000000,0.059813,0.300557,680,1000
594,0.508000,0.364000,0.329059,1.000000,0.074803,0.267955,777,1000
595,0.520000,0.388000,0.319166,1.000000,0.061538,0.265891,717,1000
596,0.502000,0.375000,0.313878,1.000000,0.071713,0.263961,711,1000
597,0.499000,0.362000,0.299913,1.000000,0.064128,0.270516,824,1000
598,0.506000,0.408000,0.302022,1.000000,0.027668,0.285030,596,1000
599,0.507231,0.373967,0.312770,1.000000,0.048880,0.296596,735,968
600,0.499000,0.363000,0.321926,1.000000,0.074148,0.293156,793,1000
601,0.501000,0.384000,0.322609,1.000000,0.061876,0.293815,709,1000
602,0.489000,0.371000,0.327083,1.000000,0.065440,0.284088,801,1000
603,0.498000,0.388000,0.324348,1.000000,0.052209,0.292860,650,1000
604,0.499000,0.374000,0.313942,1.000000,0.054108,0.283811,744,1000
605,0.518000,0.392000,0.311143,1.000000,0.055985,0.304062,709,1000
606,0.483000,0.355000,0.302546,1.000000,0.060041,0.288034,745,1000
607,0.502000,0.377000,0.310769,1.000000,0.057769,0.288742,756,1000
608,0.504000,0.394000,0.319914,1.000000,0.053571,0.281599,723,1000
609,0.504000,0.380000,0.315746,1.000000,0.063492,0.296554,805,1000
610,0.480000,0.360000,0.317650,1.000000,0.062500,0.286767,679,1000
611,0.487000,0.360000,0.310004,1.000000,0.082136,0.295217,761,1000
612,0.506000,0.375000,0.301036,1.000000,0.071146,0.299350,727,1000
613,0.510000,0.398000,0.285186,1.000000,0.054902,0.301438,695,1000
614,0.503000,0.374000,0.290775,1.000000,0.075547,0.284948,771,1000
615,0.499000,0.368000,0.293790,1.000000,0.066132,0.275159,726,1000
616,0.498000,0.350000,0.306514,1.000000,0.068273,0.268789,832,1000
617,0.502000,0.376000,0.303538,1.000000,0.067729,0.263511,671,1000
618,0.466000,0.341000,0.319734,1.000000,0.090129,0.256866,785,1000
619,0.477000,0.349000,0.318088,1.000000,0.098532,0.256185,749,1000
620,0.492000,0.368000,0.316084,1.000000,0.081301,0.267806,782,1000
621,0.488000,0.358000,0.311232,1.000000,0.075820,0.274190,713,1000
622,0.508000,0.386000,0.301842,1.000000,0.078740,0.284253,756,1000
623,0.498000,0.367000,0.302137,1.000000,0.056225,0.278602,709,1000
624,0.524000,0.383000,0.291496,1.000000,0.068702,0.304083,768,1000
625,0.534000,0.404000,0.266485,1.000000,0.076779,0.305012,689,1000
626,0.514000,0.402000,0.255631,1.000000,0.066148,0.300459,674,1000
627,0.522000,0.400000,0.252674,1.000000,0.067050,0.312354,717,1000
628,0.527000,0.408000,0.243757,1.000000,0.056926,0.303483,738,1000
629,0.521000,0.408000,0.241839,1.000000,0.053743,0.289830,673,1000
630,0.514000,0.394000,0.250098,1.000000,0.068093,0.277749,708,1000
631,0.474000,0.342000,0.267245,1.000000,0.052743,0.250468,764,1000
632,0.484000,0.358000,0.258415,1.000000,0.047521,0.262915,683,1000
633,0.490000,0.357000,0.280257,1.000000,0.077551,0.253304,845,1000
634,0.506000,0.368000,0.294159,1.000000,0.059289,0.253696,764,1000
635,0.484000,0.364000,0.308970,1.000000,0.072314,0.235427,768,1000
636,0.473000,0.367000,0.319139,1.000000,0.052854,0.233048,665,1000
637,0.472000,0.341000,0.326465,1.000000,0.078390,0.231557,784,1000
638,0.458000,0.340000,0.336502,1.000000,0.074236,0.236576,809,1000
639,0.476000,0.341000,0.332814,1.000000,0.069328,0.237307,779,1000
640,0.512000,0.387000,0.341256,1.000000,0.070312,0.239109,718,1000
641,0.525000,0.407000,0.334434,1.000000,0.055238,0.254430,740,1000
642,0.504000,0.386000,0.331119,1.000000,0.041667,0.242669,660,1000
643,0.505000,0.349000,0.345669,1.000000,0.073267,0.240350,947,1000
644,0.496000,0.374000,0.318418,1.000000,0.066532,0.233236,715,1000
645,0.499000,0.370000,0.313845,1.000000,0.048096,0.240210,699,1000
646,0.508000,0.373000,0.316961,1.000000,0.049213,0.249807,777,1000
647,0.511000,0.383000,0.311587,1.000000,0.043053,0.252243,690,1000
648,0.509000,0.370000,0.318266,1.000000,0.060904,0.257079,802,1000
649,0.498000,0.367000,0.317318,1.000000,0.074297,0.249274,777,1000
650,0.480000,0.355000,0.318128,1.000000,0.077083,0.245829,660,1000
651,0.489000,0.372000,0.327419,1.000000,0.067485,0.246094,735,1000
652,0.477000,0.333000,0.320627,1.000000,0.062893,0.243624,762,1000
653,0.492000,0.362000,0.298232,1.000000,0.065041,0.264692,700,1000
654,0.521000,0.401000,0.294908,1.000000,0.057582,0.264414,704,1000
655,0.517000,0.379000,0.293362,1.000000,0.077369,0.262577,865,1000
656,0.516000,0.383000,0.317321,1.000000,0.067829,0.256143,717,1000
657,0.495000,0.363000,0.327126,1.000000,0.064646,0.247199,779,1000
658,0.494000,0.362000,0.313558,1.000000,0.070850,0.242800,705,1000
659,0.477000,0.351000,0.312804,1.000000,0.075472,0.234253,698,1000
660,0.502000,0.380000,0.300889,1.000000,0.073705,0.238562,719,1000
661,0.480000,0.354000,0.294796,1.000000,0.068750,0.233248,749,1000
662,0.483000,0.357000,0.304553,1.000000,0.072464,0.242723,746,1000
663,0.467000,0.341000,0.314301,1.000000,0.072805,0.239147,686,1000
664,0.502000,0.384000,0.327184,1.000000,0.079681,0.251466,648,1000
665,0.510000,0.395000,0.304083,1.000000,0.062745,0.257885,645,1000
666,0.498492,0.380905,0.281651,1.000000,0.058468,0.263954,741,995
667,0.497000,0.372000,0.274544,1.000000,0.062374,0.274543,759,1000
668,0.488000,0.360000,0.270633,1.000000,0.073770,0.269617,799,1000
669,0.470000,0.333000,0.296135,1.000000,0.074468,0.257504,824,1000
670,0.487000,0.358000,0.290123,1.000000,0.069815,0.274478,707,1000
671,0.498000,0.390000,0.293810,1.000000,0.058233,0.281113,608,1000
672,0.522373,0.395421,0.308319,1.000000,0.069721,0.282444,736,961
