"mim","mom","gam","mov","a1","lambd","xdim","ydim","K","Tm_init","rg_init","                     Tm_mu","rg_mu","Time","Sex_ratio","Time-in","Tm","Tf","Gift","RejPr","Offs","                     N","Vr_Tm","Vr_Rj","M_m","N_m","Beta","M_males","M_females","                     M_male_gft"
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.521,0.256,-0.020336,2,0,0,287,1000,0.00019,0,0.875,0.028282,0.580247,0.531915,1.074074,-0.000357
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.26,-0.033656,2,0,0,251,1000,0.000195,0,0.9,0.045103,0.585366,0.614583,1.067073,102948.958333
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.522,0.23,-0.047813,2,0,0,247,1000,0.000212,0,0.817391,0.007083,0.869919,0.457944,1.130081,0
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.273,-0.051657,2,0,0,285,1000,0.000207,0,0.930403,0.006737,0.796053,0.710744,1.105263,0.013388
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.509,0.25,-0.07474,2,0,0,207,1000,0.000192,0,0.784,-0.075527,0.798561,0.477477,1.028777,187436.765766
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.246,-0.113794,2,0,0,250,1000,0.000194,0,0.873984,-0.045735,0.769784,0.64486,1.05036,0
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.472,0.273,-0.051013,2,0,0,283,1000,0.000203,0,0.915751,0.03907,0.625,0.657143,1.077381,99095.991048
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.47,0.27,0.006187,2,0.00566,0,284,1000,0.000215,0,0.944444,0.007049,0.588235,0.67,1.105882,0.01
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.483,0.262,-0.028321,2,0,0,295,1000,0.000216,0,0.847328,-0.010979,0.6375,0.519608,1.05625,0.001961
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.51,0.25,-0.038366,2,0,0,234,1000,0.000194,0,0.808,0.087104,0.712329,0.432692,1.075342,0.009615
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.483,0.252,-0.017677,2,0,0,276,1000,0.000205,0,0.97619,0.048188,0.615385,0.770833,1.102564,-0.000567
0.01,0.01,0.2,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.265,-0.03265,2,0,0,290,1000,0.000204,0,0.883019,0.082967,0.802721,0.652542,1.068027,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.262,-0.048622,2,0,0,270,1000,0.000206,0,0.870229,-0.020649,0.658228,0.634615,1.025316,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.492,0.262,-0.053329,2,0,0,284,1000,0.00017,0,0.812977,-0.01155,0.690323,0.579439,0.974194,194653.871028
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.492,0.236,-0.019484,2,0,0,219,1000,0.000217,0,0.898305,-0.060093,0.562914,0.647059,1.039735,0.029412
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.533,0.231,-0.013961,2,0,0,226,1000,0.000193,0,0.800866,-0.042391,0.673913,0.451613,1.036232,0.054839
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.279,0.007485,2,0.008114,0,264,1000,0.000233,0,0.860215,0.036773,0.70122,0.504348,1.109756,0.008696
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.513,0.253,-0.027211,2,0,0,271,1000,0.000189,0,0.885375,0.00168,0.632258,0.622449,1.051613,0.000102
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.276,0.010044,2,0.005976,0,253,1000,0.000211,0,0.923913,0.022502,0.746835,0.652542,1.126582,0.008475
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.489,0.256,-0.007685,2,0,0,276,1000,0.000192,0,0.832031,0.072403,0.673203,0.485437,1.065359,0.002913
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.267,-0.010634,2,0,0,257,1000,0.00019,0,0.808989,-0.026306,0.745098,0.491228,1.045752,0.00886
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.505,0.254,-0.038946,2,0,0,250,1000,0.000192,0,0.88189,-0.059844,0.704698,0.590476,1.087248,0.030012
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.25,-0.003605,2,0.00198,0,255,1000,0.000208,0,0.896,0.108851,0.633987,0.546392,1.117647,0.013505
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.483,0.241,-0.072686,2,0,0,254,1000,0.000199,0,0.821577,0.126537,0.759124,0.471154,1.087591,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.259,-0.006802,2,0,0,287,1000,0.000207,0,0.880309,0.060033,0.550898,0.630435,1.017964,113350.318278
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.264,-0.011615,2,0.003968,0,256,1000,0.000206,0,0.901515,-0.045556,0.571429,0.625,1.059524,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.535,0.244,-0.014895,2,0,0,267,1000,0.000191,0,0.860656,-0.045801,0.605263,0.5,1.078947,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.506,0.272,0.023317,2,0.016194,0,296,1000,0.000208,0,0.805147,0.010042,0.7,0.419643,1.075,186154.464559
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.272,-0.052774,2,0,0,263,1000,0.000193,0,0.816176,-0.010167,0.825503,0.552846,1.033557,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.253,-0.064679,2,0,0,216,1000,0.000208,0,0.897233,0.021681,0.621795,0.505155,1.141026,0
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.258,0.017396,2,0.01217,0,248,1000,0.000208,0,0.887597,-0.018774,0.697368,0.613208,1.078947,0.009434
0.01,0.01,0.3,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.486,0.253,-0.080948,2,0,0,311,1000,0.000201,0,0.964427,-0.053776,0.664474,0.752475,1.105263,0.009901
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.488,0.256,0.015038,2,0.011719,0,262,1000,0.000191,0,0.84375,-0.03477,0.777778,0.598214,1.034722,0.008929
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.277,0.043903,2,0.03112,0,287,1000,0.000213,0,0.859206,-0.077616,0.764331,0.575,1.076433,87060.175
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.264,-0.01461,2,0.001984,0,265,1000,0.000193,0,0.893939,0.019883,0.552941,0.62766,1.041176,0.031915
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.266,-0.011709,2,0,0,273,1000,0.000184,0,0.800752,-0.034783,0.773333,0.543103,1,0
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.494,0.259,-0.072081,2,0,0,277,1000,0.000204,0,1.015444,0.061766,0.51462,0.75,1.152047,0
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.501,0.247,0.00297,2,0.006012,0,255,1000,0.00019,0,0.781377,-0.010251,0.80292,0.427273,1.065693,0.007455
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.488,0.264,-0.02833,2,0,0,275,1000,0.000214,0,0.897727,-0.035792,0.639752,0.640777,1.062112,0.003474
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.252,0.015455,2,0.00996,0,256,1000,0.000234,0,0.849206,-0.020444,0.636364,0.44898,1.103896,0.010204
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.273,-0.038611,2,0,0,255,1000,0.000192,0,0.835165,0.039221,0.857143,0.539683,1.088435,0
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.485,0.253,0.011342,2,0.007767,0,277,1000,0.000198,0,0.837945,0.07379,0.697987,0.605769,1,0.003846
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.233,0.009177,2,0.010373,0,220,1000,0.000217,0,0.832618,0.128377,0.820312,0.514286,1.09375,0.041905
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.49,0.255,-0.066053,2,0,0,277,1000,0.000198,0,0.909804,0.038658,0.634615,0.575758,1.121795,0.034343
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.467,0.243,-0.052117,2,0,0,284,1000,0.000215,0,0.917695,0.01868,0.641892,0.663158,1.081081,0.016842
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.26,0.012269,2,0.005952,0,279,1000,0.000197,0,0.834615,-0.0343,0.733333,0.490909,1.086667,0.009091
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.477,0.256,0.006936,2,0.001912,0,302,1000,0.000183,0,0.890625,-0.012173,0.532934,0.606742,1.041916,0
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.508,0.259,-0.003958,2,0,0,236,1000,0.000203,0,0.84556,0.029143,0.726667,0.495413,1.1,0.036697
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.512,0.255,0.059952,2,0.032787,0,267,1000,0.000209,0,0.819608,-0.011573,0.861314,0.550847,1.051095,351401.966102
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.248,0.003679,2,0.003992,0,245,1000,0.000186,0,0.834677,0.0605,0.784173,0.559633,1.05036,0.033028
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.492,0.259,-0.01473,2,0,0,257,1000,0.000212,0,0.891892,-0.058278,0.579268,0.589474,1.067073,0.031579
0.01,0.01,0.4,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.513,0.254,0.033135,2,0.034908,0,263,1000,0.000209,0,0.858268,-0.000935,0.739726,0.518519,1.109589,0.046296
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.487,0.251,-0.036739,2,0,0,231,1000,0.00018,0,0.864542,0.052819,0.662252,0.58,1.05298,0.005
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.474,0.256,-0.010697,2,0,0,278,1000,0.000177,0,0.910156,-0.081104,0.695364,0.580952,1.139073,-2.2E-05
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.509,0.267,0.0617,2,0.05499,0,252,1000,0.000201,0,0.782772,0.061775,0.78,0.470085,1.026667,0.034274
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.514,0.25,-0.078398,2,0,0,252,1000,0.000193,0,0.82,0.029513,0.724138,0.52381,1.034483,0.02381
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.279,0.052175,2,0.030426,0,254,1000,0.000213,0,0.863799,-0.122117,0.978723,0.57971,1.141844,0.028986
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.258,-0.096643,2,0,0,265,1000,0.000206,0,0.899225,-0.026553,0.675325,0.586538,1.11039,0
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.269,0.015359,2,0.009901,0,258,1000,0.000216,0,0.907063,0.156642,0.746753,0.686957,1.071429,181051.16087
0.01,0.01,0.5,1,1.2,1,1,1,1000,0,0,0.01,0,39999,0.515,0.262,0.029403,2,0.014433,0,249,1000,0.000213,0,0.839695,0.057368,0.701299,0.62037,0.993506,188500.111204
